Date,Page,Query,Clicks,Impressions,CTR,Position
2024-07-02,https://flashcomindonesia.com/,flashcom indonesia,4,19,0.21052631578947367,1.1578947368421053
2024-07-04,https://flashcomindonesia.com/7-aplikasi-membuat-foto-3d-di-android.html,edit foto jadi 3d,4,4,1.0,1.0
2024-07-04,https://flashcomindonesia.com/kursus-komputer-bersertifikat-di-makassar.html,kursus komputer makassar,4,13,0.3076923076923077,3.0
2024-07-06,https://flashcomindonesia.com/lowongan-kerja,flashcom indonesia,4,15,0.26666666666666666,1.6666666666666665
2024-07-08,https://flashcomindonesia.com/7-aplikasi-membuat-foto-3d-di-android.html,edit foto 3d,4,10,0.4,1.1
2024-07-08,https://flashcomindonesia.com/lowongan-kerja,flashcom indonesia,4,22,0.18181818181818182,1.8636363636363638
2024-07-09,https://flashcomindonesia.com/,flashcom,4,9,0.4444444444444444,7.111111111111111
2024-07-09,https://flashcomindonesia.com/,flashcom indonesia,4,17,0.23529411764705882,1.0
2024-07-10,https://flashcomindonesia.com/,flashcom indonesia,4,15,0.26666666666666666,1.1333333333333333
2024-07-16,https://flashcomindonesia.com/aplikasi-desain-grafis-pembuat-vektor-android.html,aplikasi vektor android,4,6,0.6666666666666666,1.0
2024-07-16,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,10,0.4,1.0
2024-07-18,https://flashcomindonesia.com/adobe-after-effect-vs-adobe-flash.html,kelebihan adobe after effect,4,11,0.36363636363636365,1.0
2024-07-19,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,7,0.5714285714285714,1.1428571428571428
2024-07-22,https://flashcomindonesia.com/apa-saja-software-membuat-animasi.html,aplikasi animasi 2d,4,8,0.5,4.25
2024-07-24,https://flashcomindonesia.com/,flashcom indonesia,4,22,0.18181818181818182,1.0
2024-07-24,https://flashcomindonesia.com/7-aplikasi-membuat-foto-3d-di-android.html,edit foto 3d,4,4,1.0,1.0
2024-07-24,https://flashcomindonesia.com/kursus-komputer-bersertifikat-di-makassar.html,kursus komputer makassar,4,13,0.3076923076923077,2.1538461538461537
2024-07-26,https://flashcomindonesia.com/,flashcom indonesia,4,20,0.2,1.0
2024-07-28,https://flashcomindonesia.com/kursus-komputer-bersertifikat-di-makassar.html,kursus komputer makassar,4,8,0.5,2.25
2024-07-29,https://flashcomindonesia.com/apa-saja-software-membuat-animasi.html,sebutkan software apa saja yang termasuk 2d dan 3d,4,10,0.4,1.0
2024-07-29,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,13,0.3076923076923077,1.1538461538461537
2024-07-31,https://flashcomindonesia.com/,flashcom,4,10,0.4,14.7
2024-07-31,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,6,0.6666666666666666,1.0
2024-08-01,https://flashcomindonesia.com/,flashcom indonesia,4,10,0.4,1.0
2024-08-01,https://flashcomindonesia.com/7-aplikasi-membuat-foto-3d-di-android.html,edit foto 3d,4,8,0.5,1.25
2024-08-03,https://flashcomindonesia.com/,flashcom indonesia,4,18,0.2222222222222222,1.1666666666666667
2024-08-03,https://flashcomindonesia.com/kursus-komputer-bersertifikat-di-makassar.html,kursus komputer makassar,4,18,0.2222222222222222,3.3333333333333335
2024-08-04,https://flashcomindonesia.com/,flashcom indonesia,4,28,0.14285714285714285,1.0
2024-08-05,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat tembok di autocad,4,6,0.6666666666666666,1.0
2024-08-07,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,4,1.0,1.0
2024-08-07,https://flashcomindonesia.com/lowongan-kerja,flashcom indonesia,4,32,0.125,2.59375
2024-08-08,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,6,0.6666666666666666,1.0
2024-08-09,https://flashcomindonesia.com/,flashcom,4,16,0.25,15.875
2024-08-09,https://flashcomindonesia.com/7-aplikasi-membuat-foto-3d-di-android.html,edit foto 3d,4,6,0.6666666666666666,1.3333333333333333
2024-08-10,https://flashcomindonesia.com/,flashcom indonesia,4,20,0.2,1.0
2024-08-12,https://flashcomindonesia.com/7-aplikasi-membuat-foto-3d-di-android.html,edit foto jadi 3d,4,5,0.8,1.0
2024-08-12,https://flashcomindonesia.com/tips-membuat-layout-halaman.html,urutan membuat layout,4,9,0.4444444444444444,1.0
2024-08-14,https://flashcomindonesia.com/apa-saja-software-membuat-animasi.html,program aplikasi dari microsoft yang dapat digunakan untuk membuat animasi 2 dimensi adalah,4,55,0.07272727272727272,1.8727272727272726
2024-08-14,https://flashcomindonesia.com/lowongan-kerja,flashcom indonesia,4,20,0.2,2.7
2024-08-21,https://flashcomindonesia.com/,flashcom indonesia,4,20,0.2,1.0
2024-08-23,https://flashcomindonesia.com/,flashcom indonesia,4,23,0.17391304347826086,1.0
2024-08-25,https://flashcomindonesia.com/,flashcom indonesia,4,17,0.23529411764705882,1.0588235294117647
2024-08-26,https://flashcomindonesia.com/,flashcom,4,8,0.5,18.375
2024-08-27,https://flashcomindonesia.com/,flashcom,4,16,0.25,14.5
2024-08-27,https://flashcomindonesia.com/aplikasi-desain-grafis-pembuat-vektor-android.html,aplikasi vector android,4,7,0.5714285714285714,1.0
2024-08-29,https://flashcomindonesia.com/,flashcom indonesia,4,18,0.2222222222222222,1.1111111111111112
2024-09-08,https://flashcomindonesia.com/7-aplikasi-membuat-foto-3d-di-android.html,cara membuat foto menjadi 3d,4,5,0.8,1.4
2024-09-08,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,7,0.5714285714285714,1.7142857142857144
2024-09-09,https://flashcomindonesia.com/aplikasi-desain-grafis-pembuat-vektor-android.html,aplikasi vektor android,4,8,0.5,2.125
2024-09-09,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,9,0.4444444444444444,1.3333333333333333
2024-09-10,https://flashcomindonesia.com/aplikasi-desain-grafis-pembuat-vektor-android.html,aplikasi vektor android,4,5,0.8,1.8
2024-09-13,https://flashcomindonesia.com/,flashcom indonesia,4,16,0.25,1.0625
2024-09-13,https://flashcomindonesia.com/aplikasi-desain-grafis-pembuat-vektor-android.html,aplikasi vector android,4,10,0.4,2.0
2024-09-17,https://flashcomindonesia.com/masking-di-photoshop.html,cara masking di photoshop,4,8,0.5,4.375
2024-09-18,https://flashcomindonesia.com/,flashcom indonesia,4,34,0.11764705882352941,1.0588235294117647
2024-09-18,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,5,0.8,1.4
2024-09-25,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,7,0.5714285714285714,1.1428571428571428
2024-09-27,https://flashcomindonesia.com/,flashcom indonesia,4,34,0.11764705882352941,1.0588235294117647
2024-09-28,https://flashcomindonesia.com/,flashcom indonesia,4,18,0.2222222222222222,1.0555555555555556
2024-09-30,https://flashcomindonesia.com/,flashcom indonesia,4,19,0.21052631578947367,1.0526315789473684
2024-10-02,https://flashcomindonesia.com/,flashcom indonesia,4,24,0.16666666666666666,1.0833333333333333
2024-10-02,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,7,0.5714285714285714,1.1428571428571428
2024-10-06,https://flashcomindonesia.com/,flashcom indonesia,4,9,0.4444444444444444,1.0
2024-10-08,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,7,0.5714285714285714,1.1428571428571428
2024-10-09,https://flashcomindonesia.com/aplikasi-desain-grafis-pembuat-vektor-android.html,aplikasi vector android,4,7,0.5714285714285714,1.4285714285714286
2024-10-10,https://flashcomindonesia.com/aplikasi-desain-grafis-pembuat-vektor-android.html,aplikasi vector android,4,7,0.5714285714285714,1.2857142857142856
2024-10-14,https://flashcomindonesia.com/,flashcom,4,13,0.3076923076923077,19.923076923076923
2024-10-15,https://flashcomindonesia.com/aplikasi-desain-grafis-pembuat-vektor-android.html,aplikasi vektor android,4,11,0.36363636363636365,1.4545454545454546
2024-10-16,https://flashcomindonesia.com/,flashcom,4,13,0.3076923076923077,23.384615384615383
2024-10-16,https://flashcomindonesia.com/,flashcom indonesia,4,19,0.21052631578947367,1.0526315789473684
2024-10-21,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,10,0.4,1.0
2024-10-22,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,13,0.3076923076923077,1.2307692307692308
2024-10-28,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,7,0.5714285714285714,1.0
2024-10-29,https://flashcomindonesia.com/,flashcom indonesia,4,13,0.3076923076923077,1.0
2024-10-29,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,8,0.5,1.0
2024-11-01,https://flashcomindonesia.com/,flashcom indonesia,4,15,0.26666666666666666,1.1333333333333333
2024-11-02,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,6,0.6666666666666666,1.3333333333333333
2024-11-04,https://flashcomindonesia.com/cara-memakai-desain-grafis.html,cara menggunakan desain grafis,4,34,0.11764705882352941,3.5294117647058822
2024-11-05,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,6,0.6666666666666666,1.0
2024-11-10,https://flashcomindonesia.com/aplikasi-desain-grafis-pembuat-vektor-android.html,aplikasi vector android,4,5,0.8,1.2
2024-11-11,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,14,0.2857142857142857,1.0
2024-11-13,https://flashcomindonesia.com/,flashcom,4,8,0.5,27.625
2024-11-13,https://flashcomindonesia.com/,flashcom indonesia,4,17,0.23529411764705882,1.1176470588235294
2024-11-15,https://flashcomindonesia.com/7-aplikasi-membuat-foto-3d-di-android.html,edit foto 3d,4,9,0.4444444444444444,2.4444444444444446
2024-11-23,https://flashcomindonesia.com/,flashcom,4,10,0.4,17.5
2024-11-26,https://flashcomindonesia.com/,flashcom,4,11,0.36363636363636365,25.636363636363637
2024-12-03,https://flashcomindonesia.com/,flashcom indonesia,4,26,0.15384615384615385,1.0
2024-12-05,https://flashcomindonesia.com/,flashcom indonesia,4,13,0.3076923076923077,1.0
2024-12-17,https://flashcomindonesia.com/,flashcom,4,10,0.4,9.6
2024-12-18,https://flashcomindonesia.com/,flashcom indonesia,4,21,0.19047619047619047,1.0
2024-12-19,https://flashcomindonesia.com/,flashcom indonesia,4,21,0.19047619047619047,1.0
2024-12-23,https://flashcomindonesia.com/,flashcom indonesia,4,15,0.26666666666666666,1.0
2024-12-31,https://flashcomindonesia.com/kursus-komputer-bersertifikat-di-makassar.html,kursus komputer makassar,4,11,0.36363636363636365,2.909090909090909
2025-01-04,https://flashcomindonesia.com/aplikasi-desain-grafis-pembuat-vektor-android.html,aplikasi vector android,4,9,0.4444444444444444,2.111111111111111
2025-01-06,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,10,0.4,1.0
2025-01-07,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,8,0.5,1.0
2025-01-12,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,7,0.5714285714285714,1.0
2025-01-12,https://flashcomindonesia.com/lowongan-kerja,flashcom indonesia,4,24,0.16666666666666666,2.166666666666667
2025-01-19,https://flashcomindonesia.com/perbedaan-web-design-dan-web-programming.html,sebutkan perbedaan antara web desian dan pemrograman web,4,9,0.4444444444444444,1.5555555555555556
2025-01-27,https://flashcomindonesia.com/,flashcom indonesia,4,15,0.26666666666666666,1.0
2025-02-03,https://flashcomindonesia.com/7-aplikasi-membuat-foto-3d-di-android.html,edit foto 3d,4,6,0.6666666666666666,3.0
2025-02-04,https://flashcomindonesia.com/,flashcom indonesia,4,13,0.3076923076923077,1.0
2025-02-10,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,6,0.6666666666666666,1.0
2025-02-18,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,10,0.4,1.0
2025-02-23,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,9,0.4444444444444444,1.0
2025-02-27,https://flashcomindonesia.com/kursus-komputer-bersertifikat-di-makassar.html,kursus komputer makassar,4,7,0.5714285714285714,2.857142857142857
2025-03-11,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara buat dinding di autocad,4,5,0.8,1.0
2025-03-12,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,13,0.3076923076923077,1.0
2025-04-05,https://flashcomindonesia.com/,flashcom indonesia,4,7,0.5714285714285714,1.0
2025-04-11,https://flashcomindonesia.com/,flashcom indonesia,4,12,0.3333333333333333,1.0
2025-04-13,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,5,0.8,1.2
2025-04-16,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,8,0.5,1.125
2025-04-17,https://flashcomindonesia.com/jenis-gaya-desain-logo.html,gaya logo,4,8,0.5,2.25
2025-04-22,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,6,0.6666666666666666,1.0
2025-04-23,https://flashcomindonesia.com/,flashcom,4,10,0.4,14.1
2025-05-07,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,8,0.5,1.5
2025-05-20,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,4,10,0.4,1.2
2025-05-26,https://flashcomindonesia.com/,flashcom,4,14,0.2857142857142857,22.285714285714285
2025-06-09,https://flashcomindonesia.com/,flashcom indonesia,4,30,0.13333333333333333,1.1
2025-06-12,https://flashcomindonesia.com/,flashcom indonesia,4,13,0.3076923076923077,1.0
2025-06-16,https://flashcomindonesia.com/,flashcom indonesia,4,23,0.17391304347826086,1.3478260869565217
2025-06-24,https://flashcomindonesia.com/,flashcom indonesia,4,22,0.18181818181818182,1.0
2025-06-30,https://flashcomindonesia.com/,flashcom indonesia,4,16,0.25,1.0
2025-07-06,https://flashcomindonesia.com/,flashcom,4,7,0.5714285714285714,11.428571428571429
2025-07-07,https://flashcomindonesia.com/,flashcom indonesia,4,29,0.13793103448275862,1.0
2025-07-20,https://flashcomindonesia.com/,flashcom indonesia,4,10,0.4,1.0
2025-07-21,https://flashcomindonesia.com/,flashcom indonesia,4,22,0.18181818181818182,1.0909090909090908
2025-07-25,https://flashcomindonesia.com/,flashcom indonesia,4,9,0.4444444444444444,1.0
2025-07-31,https://flashcomindonesia.com/,flashcom indonesia,4,13,0.3076923076923077,1.0
2025-08-05,https://flashcomindonesia.com/,flashcom indonesia,4,19,0.21052631578947367,1.0526315789473684
2024-03-30,https://flashcomindonesia.com/,flashcom,3,8,0.375,14.5
2024-04-01,https://flashcomindonesia.com/,flashcom indonesia,3,9,0.3333333333333333,1.0
2024-04-01,https://flashcomindonesia.com/7-aplikasi-membuat-foto-3d-di-android.html,membuat foto 3d,3,3,1.0,1.0
2024-04-01,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara membuat dinding di autocad,3,8,0.375,1.0
2024-04-02,https://flashcomindonesia.com/aplikasi-desain-grafis-pembuat-vektor-android.html,aplikasi vector android,3,4,0.75,1.0
2024-04-03,https://flashcomindonesia.com/,flashcom indonesia,3,7,0.42857142857142855,1.0
2024-04-04,https://flashcomindonesia.com/7-aplikasi-membuat-foto-3d-di-android.html,edit foto 3d,3,7,0.42857142857142855,1.2857142857142856
2024-04-04,https://flashcomindonesia.com/cara-membuat-dinding-autocad.html,cara buat dinding di autocad,3,4,0.75,1.0
2024-04-04,https://flashcomindonesia.com/membuat-efek-transisi-video.html,langkah langkah memberikan efek transisi pada video activity,3,3,1.0,1.0
2024-04-04,https://flashcomindonesia.com/training-admin-perkantoran.html,training admin,3,17,0.17647058823529413,1.1764705882352942
2024-04-07,https://flashcomindonesia.com/aplikasi-pantau-nilai-dollar.html,aplikasi kurs mata uang,3,5,0.6,6.0
2024-04-08,https://flashcomindonesia.com/,flashcom indonesia,3,5,0.6,1.0
2024-04-10,https://flashcomindonesia.com/,flashcom indonesia,3,3,1.0,1.0
2024-04-15,https://flashcomindonesia.com/training-admin-perkantoran.html,admin training adalah,3,14,0.21428571428571427,1.0
2024-04-20,https://flashcomindonesia.com/,flashcom indonesia,3,17,0.17647058823529413,1.1176470588235294
2024-04-21,https://flashcomindonesia.com/,flashcom indonesia,3,11,0.2727272727272727,1.0
2024-04-21,https://flashcomindonesia.com/apa-saja-software-membuat-animasi.html,software animasi 2d,3,68,0.04411764705882353,4.397058823529411
2024-04-21,https://flashcomindonesia.com/kursus-digital-marketing-surabaya.html,kursus digital marketing surabaya,3,7,0.42857142857142855,3.5714285714285716
2024-04-23,https://flashcomindonesia.com/aplikasi-desain-grafis-pembuat-vektor-android.html,aplikasi vektor,3,23,0.13043478260869565,2.9130434782608696
2024-04-24,https://flashcomindonesia.com/,flashcom indonesia,3,18,0.16666666666666666,1.0
2024-04-24,https://flashcomindonesia.com/apa-saja-software-membuat-animasi.html,software animasi 2d,3,66,0.045454545454545456,4.666666666666666
2024-04-24,https://flashcomindonesia.com/aplikasi-desain-grafis-pembuat-vektor-android.html,aplikasi vector android,3,5,0.6,1.0
2024-04-24,https://flashcomindonesia.com/membuat-efek-transisi-video.html,langkah-langkah memberikan efek transisi pada video activity,3,6,0.5,1.0
